Vendor ID,Company Name,Vendor Type,GST Number,Contact Person,Email,Phone Number,Address,Bank Account,Payment Terms,Contract Start Date,Annual Contract Value,Service Rating,Last Transaction Date,Primary Location
VEN252419,Hayre-Sarkar,Consultant,37NZ501825,Hredhaan Vyas,contact@hayre-sarkar.com,9015473949,"99/72, Thakur Chowk, Vijayawada 270800",978872590784,Net 30,05-05-2024,INR 24166419,3,04-05-2024,Purnia
VEN759814,Mann-Hegde,Service Provider,75QR250057,Aayush Goda,contact@mann-hegde.com,9577901565,"H.No. 81, Atwal Chowk, North Dumdum-240315",539665586736,Net 30,06-01-2025,INR 15050996,1,15-06-2024,Gulbarga
VEN550808,Dyal PLC,Supplier,87ZE893484,Vyanjana Varkey,contact@dyalplc.com,9902639679,"H.No. 139, Sarin Chowk, Nagercoil 384847",905580536803,Net 60,26-11-2024,INR 21411830,2,22-03-2024,Bilaspur
VEN280385,"Luthra, Vora and Dewan",Service Provider,04XA218252,Jackson Pillai,"contact@luthra,voraanddewan.com",9387502515,"91/672, Khatri Zila, Madurai 381072",235975764582,Net 45,06-08-2024,INR 21026178,4,23-04-2024,Pali
VEN439306,"Mane, Baria and Kamdar",Contractor,24EL324645,Laksh Nagarajan,"contact@mane,bariaandkamdar.com",9696769126,"40/502, Kapoor, Jamalpur 237704",451765692333,Net 45,23-09-2023,INR 18971009,5,26-11-2024,Nellore
VEN440929,Narayan Group,Consultant,61DW511093,Tanveer Sunder,contact@narayangroup.com,9124861871,"818, Sinha Path, Noida 826857",900102973549,Net 45,11-10-2024,INR 26815232,1,07-01-2025,Bidar
VEN678913,"Pingle, Banik and Taneja",Supplier,12MI641533,Caleb Bora,"contact@pingle,banikandtaneja.com",9674793348,"H.No. 53, Raj Chowk, Raebareli 301911",123339889045,Advance,27-08-2024,INR 44261093,4,24-05-2024,Sirsa
VEN193942,Konda Ltd,Contractor,90QO055602,Kalpit Dalal,contact@kondaltd.com,9127322769,"H.No. 01, Chada, Bellary-100195",379704564887,Net 60,02-09-2023,INR 18051338,2,17-08-2024,Purnia
VEN474223,Gara-Brar,Service Provider,11LQ714373,Rachit Badami,contact@gara-brar.com,9187540674,"H.No. 281, Dave, Alwar 001227",781552518734,Advance,04-03-2023,INR 49609197,2,16-10-2024,Secunderabad
VEN435811,Nori LLC,Supplier,31BM506323,Shivansh Chaudhary,contact@norillc.com,9870447045,"172, Batra Nagar, Bikaner 604683",569966790551,Net 30,05-03-2024,INR 4444950,4,10-05-2024,Rewa
VEN009963,"Sha, Goda and Prasad",Consultant,19DL378494,Aashi Rana,"contact@sha,godaandprasad.com",9789050239,"H.No. 766, Zacharia Path, Rohtak-250226",994276291637,Net 45,30-04-2024,INR 40880945,5,04-06-2024,Dhule
VEN966731,Apte-Anne,Supplier,14NQ362179,Mitesh Natarajan,contact@apte-anne.com,9817249727,"31, Gola Street, Danapur-253115",282958043103,Net 60,21-02-2023,INR 2474587,4,30-03-2024,Junagadh
VEN613532,Lala-Garde,Supplier,24BR591919,Adya Mander,contact@lala-garde.com,9850752229,"H.No. 25, Sahota Zila, Alwar 573852",971419931131,Net 60,02-12-2024,INR 10886538,2,13-02-2025,Sagar
VEN009757,"Sastry, Shroff and Shankar",Service Provider,27IL677969,Varsha Venkataraman,"contact@sastry,shroffandshankar.com",9681938687,"H.No. 89, Pillay Nagar, Yamunanagar-756163",834237410032,Net 45,08-12-2023,INR 33701733,3,17-02-2025,Bardhaman
VEN479457,Shenoy Inc,Consultant,81YP714919,Ranveer Lalla,contact@shenoyinc.com,9241635551,"H.No. 81, Verma Marg, Sultan Pur Majra-821393",261264206401,Net 30,20-01-2025,INR 29811948,4,07-02-2025,Morena
VEN365920,"Chokshi, Dyal and Nanda",Supplier,52CB602002,Azaan Palla,"contact@chokshi,dyalandnanda.com",9830977267,"61/66, Dhawan Nagar, Junagadh-133913",633922151307,Net 30,01-06-2024,INR 39696725,5,03-12-2024,Gaya
VEN054640,Raman-Vig,Service Provider,70PM230266,Ishwar Chandra,contact@raman-vig.com,9395191989,"34/175, Doctor Nagar, Hajipur 959545",996806599084,Net 45,17-08-2023,INR 13376881,1,15-08-2024,Raiganj
VEN633339,Kapadia Group,Consultant,53JT421688,Kevin Bali,contact@kapadiagroup.com,9295234456,"76/51, Chana Zila, Ballia 891509",097097875597,Net 30,20-08-2024,INR 32326163,3,25-08-2024,Bharatpur
VEN067582,"Sarna, Soni and Bhatia",Contractor,46IZ466602,Nitara Murthy,"contact@sarna,soniandbhatia.com",9688684273,"117, Parekh Marg, Anand-253342",712524024891,Net 60,31-05-2023,INR 9031718,2,01-01-2025,Farrukhabad
VEN183371,Virk-Raval,Consultant,37YV981838,Devika Anand,contact@virk-raval.com,9881408146,"H.No. 724, Kanda Zila, Bardhaman-217333",005639292923,Net 60,24-11-2024,INR 32742436,2,15-08-2024,Sasaram
VEN503631,Purohit-Malhotra,Service Provider,04DJ193723,Xiti Bhagat,contact@purohit-malhotra.com,9860867145,"44/161, Ratta Nagar, Unnao-254178",727266907941,Net 30,22-01-2025,INR 7166579,3,25-05-2024,Purnia
VEN348378,"Krishnamurthy, Natarajan and Lanka",Service Provider,31LG435327,Jack Banik,"contact@krishnamurthy,natarajanandlanka.com",9078144648,"214, Bawa, Kurnool 054673",985277815236,Net 30,02-09-2023,INR 43294208,3,06-05-2024,Morena
VEN905001,"Madan, Dara and Munshi",Contractor,21EG443832,Zayyan Sami,"contact@madan,daraandmunshi.com",9152286766,"79/25, Mital Chowk, Jamnagar 574716",056973226435,Net 60,02-03-2024,INR 29262174,4,07-12-2024,Berhampur
VEN656884,Swaminathan and Sons,Consultant,85UW261342,Ranveer Solanki,contact@swaminathanandsons.com,9138917831,"H.No. 017, Master Street, Srikakulam 018185",190065474809,Net 30,02-02-2024,INR 1307971,2,26-12-2024,Gorakhpur
VEN646003,Dyal Ltd,Service Provider,32YJ542132,Sanya Issac,contact@dyalltd.com,9557481481,"68, Yadav Street, South Dumdum-245983",491478290168,Net 45,28-03-2024,INR 49547308,1,03-02-2025,Bhiwani
VEN653687,"Karan, Bumb and Bose",Service Provider,83HD252944,Aishani Datta,"contact@karan,bumbandbose.com",9160277125,"377, Sachar Ganj, Sonipat-100666",681263294447,Net 30,30-03-2024,INR 5872893,3,01-01-2025,Farrukhabad
VEN264977,Agrawal-Brahmbhatt,Supplier,90CT655076,Sai Savant,contact@agrawal-brahmbhatt.com,9580961487,"H.No. 252, Dugar Path, Morbi 029687",280175099375,Net 60,30-05-2024,INR 47262808,3,11-06-2024,Secunderabad
VEN922619,"Kibe, Gola and Dugar",Supplier,21OT534300,Omya Patil,"contact@kibe,golaanddugar.com",9545884743,"H.No. 60, Sharma Zila, Silchar 672469",015268527899,Net 60,30-11-2023,INR 41854866,2,05-03-2024,Kadapa
VEN936001,Bora LLC,Consultant,17PR936383,Gunbir Dube,contact@borallc.com,9728778835,"29, Chanda Path, Kamarhati-421717",964977284850,Net 30,19-05-2023,INR 13550511,1,14-09-2024,Unnao
VEN292534,Nadkarni-Kaur,Supplier,78GN545052,Nakul Ben,contact@nadkarni-kaur.com,9046010692,"28/471, Agrawal Nagar, Ozhukarai-176423",799894785090,Net 30,08-03-2024,INR 18259763,4,08-11-2024,Chandrapur
VEN671035,"Dhar, Karan and Dubey",Service Provider,58EK917162,Krish Kapoor,"contact@dhar,karananddubey.com",9912627311,"H.No. 29, Srinivas Path, Parbhani-186849",365806611514,Net 60,27-01-2024,INR 35395632,3,14-01-2025,Kanpur
VEN861033,Mallick and Sons,Consultant,39PB870753,Gaurangi Grover,contact@mallickandsons.com,9241718026,"11/754, Sampath Zila, Silchar-674797",659329367015,Net 60,27-11-2023,INR 43129624,4,12-09-2024,Hospet
VEN518218,"Purohit, Soman and Dani",Service Provider,13MO233683,Farhan Bassi,"contact@purohit,somananddani.com",9044718942,"H.No. 93, Rama Zila, Madurai 329484",337918931080,Net 45,03-03-2024,INR 8698638,1,04-12-2024,Guntakal
VEN811531,"Yadav, Dash and Rama",Consultant,13GC129964,Gagan Konda,"contact@yadav,dashandrama.com",9435938827,"H.No. 71, Kaur Ganj, Raebareli-849720",902998067176,Net 30,25-08-2023,INR 32655626,5,12-03-2024,Mau
VEN736804,Agarwal LLC,Service Provider,85NJ537371,Sarthak Chacko,contact@agarwalllc.com,9766154573,"188, Sarin Chowk, Bhusawal-103049",208987093814,Net 45,31-01-2024,INR 20295682,4,02-12-2024,Dhule
VEN758697,"Taneja, Sidhu and Bobal",Contractor,45NY785082,Janani Ahuja,"contact@taneja,sidhuandbobal.com",9999913283,"926, Chadha Street, Guna-782921",005516815355,Net 45,21-04-2023,INR 11258710,4,08-10-2024,Surendranagar Dudhrej
VEN397466,"Goswami, Memon and Dhillon",Consultant,82HE739113,Krishna Mistry,"contact@goswami,memonanddhillon.com",9933754738,"62, Lad Path, Gaya-829179",179683848653,Net 30,11-09-2023,INR 21677414,3,17-03-2024,Howrah
VEN807437,"Maharaj, Jhaveri and Rai",Supplier,93PX837985,Fiyaz Ghosh,"contact@maharaj,jhaveriandrai.com",9214871118,"H.No. 501, Wason Marg, Nellore-227817",090548413571,Net 30,10-08-2023,INR 21188426,1,26-05-2024,Katni
VEN889028,Ratti-Kar,Consultant,40SI717432,Jeevika Prabhu,contact@ratti-kar.com,9048176220,"68/82, Buch Road, North Dumdum 985575",638394824547,Net 30,22-06-2023,INR 39494508,2,08-11-2024,Imphal
VEN045816,Bal-Basak,Consultant,76MS828823,Forum Sani,contact@bal-basak.com,9924396202,"29/568, Misra Zila, Chapra-353308",009637851361,Net 45,05-09-2024,INR 23652802,3,11-07-2024,Bhimavaram
VEN577805,Gour-Dora,Contractor,74QW972463,Pratyush Kumar,contact@gour-dora.com,9674288001,"62, Menon Street, Pallavaram 823158",141269869140,Net 60,04-01-2025,INR 1702599,3,25-09-2024,Raiganj
VEN548260,Bal Ltd,Contractor,80XF726363,Gautam Dash,contact@balltd.com,9039904799,"H.No. 17, Gour Marg, Deoghar-518881",532840994299,Net 30,04-07-2023,INR 1973297,2,17-11-2024,Raipur
VEN170240,Brar-Wason,Contractor,28ZB152018,Neel Chatterjee,contact@brar-wason.com,9511905895,"215, Rajagopalan Nagar, Amritsar-439692",191099182185,Net 60,12-05-2024,INR 7253998,2,27-11-2024,Thanjavur
VEN421832,Vala-Sanghvi,Supplier,79CL037984,Aadhya Tata,contact@vala-sanghvi.com,9542111485,"13/45, Krish Chowk, Deoghar-269262",303594940640,Net 45,04-03-2023,INR 16796834,3,22-11-2024,Korba
VEN223169,Ravel Inc,Contractor,58SY850338,Ucchal Sagar,contact@ravelinc.com,9721653234,"H.No. 55, Nazareth Ganj, Gopalpur-780931",848535035835,Net 30,29-10-2023,INR 31697677,1,29-05-2024,Anantapuram
VEN497671,Srinivasan-Pall,Supplier,01YC014669,Madhav Rau,contact@srinivasan-pall.com,9645260675,"102, Bhatnagar Street, Vijayawada 029688",545234082173,Net 45,01-01-2024,INR 17853820,5,28-01-2025,Bardhaman
VEN564206,Shetty Group,Contractor,91BG695295,Netra Wali,contact@shettygroup.com,9347558831,"H.No. 58, Salvi Nagar, Cuttack-278163",442212442071,Advance,05-06-2023,INR 16342672,4,04-02-2025,Kulti
VEN945496,Jaggi LLC,Supplier,14SM341557,Vanya Pandey,contact@jaggillc.com,9251708292,"73/88, Sood, Gandhidham-403841",969505548695,Net 60,16-04-2023,INR 25676842,4,26-03-2024,Singrauli
VEN613824,"Reddy, Murty and Kar",Consultant,22SQ079320,Advay Agate,"contact@reddy,murtyandkar.com",9025970208,"H.No. 046, Rajan Path, Tumkur-131994",633421354192,Advance,31-01-2025,INR 26063657,3,20-12-2024,Aligarh
VEN694220,Prabhakar Ltd,Service Provider,58GH164790,Yatin Buch,contact@prabhakarltd.com,9133143611,"39/699, Iyengar Circle, Bhiwani 232570",018216382820,Advance,08-01-2025,INR 8461270,5,31-05-2024,Faridabad
VEN141519,"Zacharia, Walia and Salvi",Contractor,94VA271239,Yashica Kunda,"contact@zacharia,waliaandsalvi.com",9288579306,"46/005, Mohanty, Jamnagar 483275",549854842752,Net 30,23-06-2024,INR 34048302,3,29-03-2024,Malegaon
VEN680755,"Bahl, Pingle and Nadig",Consultant,70QV024286,Guneet Sarma,"contact@bahl,pingleandnadig.com",9782428296,"91/96, Ramesh Path, Secunderabad 694481",692365972286,Net 30,03-05-2023,INR 34031889,2,17-12-2024,Madhyamgram
VEN605104,Thakur-Deep,Supplier,26SK297971,Adweta Gala,contact@thakur-deep.com,9939740922,"62, Dyal, Adoni 638841",952334753973,Net 30,31-03-2024,INR 45124930,1,06-07-2024,Avadi
VEN155710,Nori-Dube,Consultant,52SS479921,Sanya Bhargava,contact@nori-dube.com,9989570054,"93/551, Saha Street, Burhanpur-757160",148918111767,Net 45,24-07-2023,INR 14996962,1,06-10-2024,Ujjain
VEN609980,Prakash Inc,Consultant,72ZL080615,Urishilla Walla,contact@prakashinc.com,9520961926,"71/196, Sachdev Street, Udaipur 464696",342250248752,Advance,05-03-2023,INR 16238067,5,25-05-2024,Thoothukudi
VEN994976,Karnik PLC,Consultant,27YT877213,Isaac Chauhan,contact@karnikplc.com,9744030740,"H.No. 80, Gokhale Road, Tadipatri-870329",764577212283,Net 45,21-03-2024,INR 19605791,3,06-05-2024,Muzaffarpur
VEN042696,Dalal Ltd,Contractor,27JT387384,Aarav Bhatia,contact@dalalltd.com,9720218505,"H.No. 50, Bhatti Marg, Katni-982749",564722501326,Net 30,19-01-2025,INR 4595040,5,03-07-2024,Proddatur
VEN629451,Bail-Parmar,Contractor,29AS266695,Kiaan Lata,contact@bail-parmar.com,9208620855,"42/796, Prabhu Ganj, Singrauli-460287",312062160529,Net 60,15-09-2023,INR 15568406,2,16-05-2024,Rajahmundry
VEN492701,"Suresh, Batta and Dewan",Supplier,87IE505414,Tejas Sridhar,"contact@suresh,battaanddewan.com",9176277663,"31/688, Dua, Ranchi 872212",932462182627,Advance,29-11-2023,INR 23860176,1,04-06-2024,Dharmavaram
VEN587371,Pau Inc,Service Provider,37HM043645,Ijaya Kapur,contact@pauinc.com,9231287744,"55/04, Sama Nagar, Jamalpur-811932",899062673725,Net 60,01-07-2023,INR 6642614,2,17-07-2024,Nellore
VEN938407,Deol-Khanna,Supplier,77WZ306978,Zayan Doshi,contact@deol-khanna.com,9125979851,"H.No. 007, Sagar Ganj, Bongaigaon 388300",504341097420,Net 60,05-05-2023,INR 20678286,2,16-09-2024,Bokaro
VEN251033,"Gera, Jayaraman and Bhatt",Supplier,68KF685709,Liam Tella,"contact@gera,jayaramanandbhatt.com",9534331780,"57/638, Ram Street, Chennai-604778",453103443710,Net 30,23-11-2024,INR 19852134,4,12-02-2025,Ichalkaranji
VEN075794,Choudhary Inc,Service Provider,17WH204007,Chandresh Chana,contact@choudharyinc.com,9626800310,"H.No. 152, Sidhu Street, Pondicherry-340557",068116618868,Net 60,23-02-2024,INR 11596883,5,02-03-2024,Rajahmundry
VEN499867,Patil-Thakkar,Consultant,48MI580688,Widisha Sangha,contact@patil-thakkar.com,9415483894,"H.No. 499, Hayre Ganj, Moradabad 989191",213915387325,Net 45,07-06-2024,INR 9311498,3,13-03-2024,Shivpuri
VEN465529,Shan-Saha,Consultant,10TT074451,Lekha Pillai,contact@shan-saha.com,9903456557,"16/87, Kalita Road, Kavali 310374",075824187503,Net 30,02-03-2023,INR 17761985,1,21-02-2024,Bhind
VEN718405,Deep-Contractor,Service Provider,82SD002258,Udarsh Sagar,contact@deep-contractor.com,9175865632,"011, Wason Road, Durg 849251",637277156490,Net 60,27-11-2023,INR 16578157,3,12-09-2024,Gandhidham
VEN649510,Rai LLC,Service Provider,86RU982424,Ishita Issac,contact@raillc.com,9473327696,"34/09, Sachdeva Chowk, Dibrugarh 898241",271466720843,Net 45,07-10-2023,INR 11482792,2,07-03-2024,Gaya
VEN669517,Sahni-Rege,Contractor,48TZ830404,Mohammed Apte,contact@sahni-rege.com,9910049417,"845, Dara Nagar, Jabalpur 587805",266604437201,Net 60,15-07-2024,INR 1504653,4,18-01-2025,Guntakal
VEN646420,"Reddy, Chhabra and Lala",Consultant,07SF888218,Chakradhar Khosla,"contact@reddy,chhabraandlala.com",9119750420,"H.No. 39, Ravel Path, Ongole 179210",667755565465,Net 45,14-05-2023,INR 39140603,4,28-09-2024,Nagpur
VEN602240,"Sant, Raju and Khatri",Supplier,92JI893661,Vedika Bhasin,"contact@sant,rajuandkhatri.com",9472837043,"H.No. 128, Sehgal Circle, Jodhpur-369631",255846834602,Net 30,13-09-2024,INR 7318669,5,04-06-2024,Erode
VEN538414,"Bobal, Amble and Ramachandran",Service Provider,01UX893133,Jonathan Bal,"contact@bobal,ambleandramachandran.com",9131536194,"36/349, Ramachandran Chowk, Begusarai 479630",519972096605,Net 60,28-06-2024,INR 6523058,5,24-06-2024,Proddatur
VEN504770,Thakkar Inc,Service Provider,09OP590693,Tamanna Bhagat,contact@thakkarinc.com,9870584787,"13/327, Bhalla Nagar, Salem-487617",812965798251,Net 45,10-08-2024,INR 33103953,4,06-12-2024,Bijapur
VEN769604,Oak Group,Service Provider,04MU849718,Chakradev Nori,contact@oakgroup.com,9940890371,"H.No. 74, Taneja Path, Srikakulam-137370",778951529976,Advance,09-08-2024,INR 6512554,1,19-11-2024,Bhubaneswar
VEN150830,"Sengupta, Oak and Dugar",Contractor,77HL922727,Priya Hegde,"contact@sengupta,oakanddugar.com",9009374861,"H.No. 30, Chaudhry Ganj, Fatehpur-340726",813515268474,Net 60,17-10-2024,INR 14506564,2,21-05-2024,Phagwara
VEN014911,"Gopal, Chahal and Biswas",Supplier,85HH989130,Charvi Kumar,"contact@gopal,chahalandbiswas.com",9020805431,"053, Sharaf Nagar, Barasat-171622",066953874486,Net 45,12-05-2023,INR 1627155,4,14-04-2024,Haridwar
VEN909139,"Mishra, Goyal and Jaggi",Supplier,49SF750509,Simon Batta,"contact@mishra,goyalandjaggi.com",9638437858,"04/341, Gara Path, Kharagpur-782946",997876018011,Net 60,21-09-2024,INR 33944318,3,17-04-2024,Bhalswa Jahangir Pur
VEN722867,Chadha PLC,Service Provider,21QG249647,Anthony Pau,contact@chadhaplc.com,9315222509,"23/18, Butala Ganj, Bettiah-829378",138701393866,Advance,28-10-2024,INR 17446011,2,12-04-2024,Dehri
VEN019560,"Jain, Sastry and De",Consultant,96ZR064680,Kamala Tailor,"contact@jain,sastryandde.com",9611223730,"520, Oak Circle, Udupi-464511",927968158774,Net 30,19-06-2024,INR 45884744,1,23-12-2024,Pallavaram
VEN143726,"Wable, Misra and Bumb",Supplier,35XN616507,Kala Suri,"contact@wable,misraandbumb.com",9406740771,"H.No. 99, Gala Circle, Purnia-406521",847918586129,Advance,16-04-2023,INR 48603561,5,08-06-2024,Ranchi
VEN272449,Lal-Pandya,Service Provider,10SC810378,Orinder Jaggi,contact@lal-pandya.com,9066347602,"24/511, Palla Path, Baranagar 105215",411774410078,Net 60,01-07-2023,INR 40698791,3,13-06-2024,Bahraich
VEN976609,"Ravel, Kamdar and Dixit",Supplier,63IZ025059,Ati Bava,"contact@ravel,kamdaranddixit.com",9146724440,"41, Dua Street, Kollam-520476",553595236411,Net 45,27-07-2024,INR 39985288,1,13-07-2024,Tirupati
VEN733304,"Sura, Kapur and Rout",Supplier,73EU964310,Jack Savant,"contact@sura,kapurandrout.com",9423312397,"H.No. 608, Ratta Street, Kurnool-831395",781601047429,Advance,11-11-2024,INR 12276667,1,09-07-2024,Belgaum
VEN604516,"Soni, Nadig and Master",Service Provider,36TB067481,Anmol Desai,"contact@soni,nadigandmaster.com",9001841345,"H.No. 38, Thakkar Zila, Jodhpur-245492",797552778672,Net 45,06-03-2024,INR 7814438,4,26-07-2024,Korba
VEN967012,Bhargava-Nadkarni,Consultant,46VY873176,Anika Char,contact@bhargava-nadkarni.com,9993250551,"814, Taneja Chowk, Eluru-906583",367386553367,Advance,31-03-2023,INR 26201913,3,27-04-2024,Pallavaram
VEN174252,Ahuja Ltd,Supplier,51IO339286,Nidhi Gara,contact@ahujaltd.com,9112858302,"H.No. 94, Ravi Path, Thrissur 754920",371214977364,Net 30,27-11-2024,INR 47424158,1,13-09-2024,Ahmednagar
VEN474422,Kohli-Aurora,Supplier,89ZT729008,Hiral Sachdeva,contact@kohli-aurora.com,9474951702,"77/418, Sachdev Path, Lucknow-954959",491923848475,Net 60,22-07-2023,INR 6076328,3,21-05-2024,Sangli-Miraj & Kupwad
VEN045160,"Cherian, Pall and Cherian",Supplier,52RJ974902,Sudiksha Rajagopalan,"contact@cherian,pallandcherian.com",9063043349,"H.No. 48, Sridhar Circle, Indore 213600",450710801302,Net 30,15-06-2023,INR 18269228,1,19-11-2024,Vijayawada
VEN415272,Ratti-Char,Contractor,37LA829433,Nimrat Brahmbhatt,contact@ratti-char.com,9505701979,"13/48, Saxena Marg, Junagadh 903139",183826441405,Net 30,20-07-2024,INR 8327779,3,12-01-2025,Buxar
VEN792379,"Dyal, Devi and Mahajan",Contractor,41UG131839,Manthan Bhasin,"contact@dyal,deviandmahajan.com",9050956933,"033, Solanki Zila, Darbhanga-274022",588057070925,Net 30,23-09-2024,INR 2755077,5,22-05-2024,Bhiwandi
VEN741239,Singhal PLC,Contractor,97HU114185,Upma Viswanathan,contact@singhalplc.com,9239253336,"H.No. 38, Shanker Zila, Ratlam-541926",841246734440,Advance,24-06-2023,INR 27923416,3,07-09-2024,Katni
VEN620556,Misra PLC,Service Provider,16NV430213,Isaiah Varughese,contact@misraplc.com,9573338773,"718, Mohan Ganj, Kota 257563",514335116901,Net 30,14-10-2024,INR 7282186,4,15-04-2024,Machilipatnam
VEN933475,"Sheth, Bhavsar and Nayak",Consultant,89GM928919,Pranav Gopal,"contact@sheth,bhavsarandnayak.com",9047756998,"H.No. 95, Dey Nagar, Erode-750963",571404373436,Advance,19-08-2023,INR 38730401,4,02-06-2024,Asansol
VEN053959,Char Inc,Supplier,93TR478151,Ishani Tiwari,contact@charinc.com,9993886327,"50/62, Sarna Chowk, Alappuzha-129211",914650167167,Net 60,06-06-2023,INR 5934923,1,17-04-2024,Guntur
VEN617603,Edwin-Shanker,Contractor,97HF776385,Baghyawati Deol,contact@edwin-shanker.com,9162635440,"24, Nayar, Kota 984891",649525754154,Net 60,24-11-2023,INR 37123830,5,16-11-2024,Phusro
VEN042583,Goda-Upadhyay,Contractor,06KI931409,Mahika Verma,contact@goda-upadhyay.com,9275087444,"21/81, Pandit Circle, Guwahati-878434",771098803035,Net 30,22-05-2024,INR 31517107,2,18-10-2024,Narasaraopet
VEN223562,Badal-Dasgupta,Contractor,73RR771682,Jagvi Brar,contact@badal-dasgupta.com,9913215332,"H.No. 83, Balan Chowk, Jaipur 635838",247903605313,Net 45,03-03-2023,INR 23114638,3,14-11-2024,Haridwar
VEN704493,Chaudhuri-Dugar,Supplier,34PZ930036,Ayaan Tiwari,contact@chaudhuri-dugar.com,9179013062,"657, Shan Path, Nellore 178419",698334599060,Net 60,17-02-2024,INR 9198548,2,07-01-2025,Purnia
VEN112227,"Nagar, Ravi and Rau",Consultant,04TK525296,Mekhala Sundaram,"contact@nagar,raviandrau.com",9519065863,"67, Narayanan, Tinsukia-177609",509434976824,Net 60,18-04-2024,INR 11519186,5,23-01-2025,Giridih
VEN432606,"Sani, Kibe and Bhandari",Contractor,81XM840128,Vrinda Nagy,"contact@sani,kibeandbhandari.com",9205776300,"H.No. 62, Manda, Mirzapur 675788",108254448234,Net 60,25-07-2024,INR 3680029,1,05-08-2024,Chennai
VEN308716,Seth-Zacharia,Contractor,39FZ947854,Yug Om,contact@seth-zacharia.com,9146656972,"54/828, Gole Path, Cuttack-432463",126030809030,Net 60,09-01-2024,INR 34304595,4,06-07-2024,Tumkur
VEN985245,Bath-Pant,Consultant,67FG192840,Shravya Sarkar,contact@bath-pant.com,9491483909,"H.No. 100, Mody, Jaipur-057559",004739010596,Net 30,16-07-2023,INR 16488883,5,15-06-2024,Varanasi
