Employee ID,First Name,Last Name,Department,Designation,Joining Date,Email,Phone Number,Office Location,Salary,Reporting Manager,Performance Rating,Years of Experience,Education,Emergency Contact
EMP370481,Maanas,Mand,HR,Manager,11-04-2021,maanas.mand@company.com,9620854444,Machilipatnam,INR 447866,Harish Garg,1,13,B.Sc,9535629150
EMP241184,Anvi,Jayaraman,Operations,Junior Executive,24-09-2024,anvi.jayaraman@company.com,9362400799,Raurkela Industrial Township,INR 1275435,Geetika Jaggi,1,9,MBA,9076791352
EMP977273,Nitara,Lad,Finance,Associate,05-01-2025,nitara.lad@company.com,9719629166,Solapur,INR 183033,Barkha Mahajan,5,13,B.Sc,9443798656
EMP369529,Yauvani,Din,Operations,Associate,03-03-2020,yauvani.din@company.com,9404864013,Gudivada,INR 987503,Samar Kalla,3,3,M.Tech,9828197416
EMP468322,Qarin,Keer,IT,Junior Executive,16-04-2021,qarin.keer@company.com,9783369743,Warangal,INR 92965,Atharv Cherian,4,4,B.Sc,9154514201
EMP566878,Vrinda,Pau,Operations,Manager,10-07-2023,vrinda.pau@company.com,9169195139,Secunderabad,INR 263033,Ishani Ravi,4,19,M.Tech,9333779064
EMP438299,Unni,Talwar,IT,Associate,19-04-2024,unni.talwar@company.com,9058853678,Jhansi,INR 757996,Avi Bhardwaj,4,12,MBA,9703563572
EMP387457,Ishwar,Loyal,IT,Junior Executive,16-01-2021,ishwar.loyal@company.com,9718688470,Tiruvottiyur,INR 1766498,Abeer Nadkarni,2,7,B.Tech,9412311750
EMP667166,Vedant,Suresh,Operations,Junior Executive,10-03-2024,vedant.suresh@company.com,9131416217,Tiruvottiyur,INR 1076698,Madhav Chander,1,11,B.Tech,9905949116
EMP634872,Xavier,Tandon,IT,Junior Executive,27-07-2021,xavier.tandon@company.com,9531209853,Katihar,INR 1627888,Nandini Sachdeva,4,6,MBA,9698245975
EMP376668,Bishakha,Varma,HR,Team Lead,26-03-2024,bishakha.varma@company.com,9153810439,Dehradun,INR 1244616,Chakrika Sharaf,2,5,B.Tech,9275108094
EMP782274,Dayamai,Jayaraman,Finance,Junior Executive,17-12-2020,dayamai.jayaraman@company.com,9773389656,Siwan,INR 1083412,Gayathri Srinivasan,4,14,MBA,9349283126
EMP831903,Aarnav,Date,Finance,Team Lead,18-06-2022,aarnav.date@company.com,9706970622,Firozabad,INR 164950,Yauvani Palla,5,5,MBA,9328640380
EMP351212,Eta,De,HR,Associate,13-07-2023,eta.de@company.com,9089373736,Madhyamgram,INR 1086356,Zarna Dar,4,2,B.Com,9391118900
EMP158662,Patrick,Bhakta,Operations,Senior Executive,19-12-2022,patrick.bhakta@company.com,9911813941,Fatehpur,INR 1940012,Balveer Bala,1,3,B.Sc,9386560844
EMP134244,Imaran,Vala,IT,Team Lead,17-10-2024,imaran.vala@company.com,9560186766,Rajkot,INR 1968330,Gaurav Jayaraman,4,10,B.Tech,9987428142
EMP756009,Falguni,Sarma,Operations,Team Lead,14-12-2022,falguni.sarma@company.com,9310370132,Mumbai,INR 990178,David Anand,2,1,B.Com,9351808801
EMP880661,Harsh,Tak,IT,Senior Executive,23-04-2020,harsh.tak@company.com,9931165585,Farrukhabad,INR 349257,Azad Dada,3,8,M.Tech,9768749965
EMP660775,Aryan,Ahluwalia,HR,Junior Executive,12-02-2021,aryan.ahluwalia@company.com,9885947963,Kottayam,INR 868907,Bishakha Doctor,4,14,MBA,9074763921
EMP943295,Prisha,Ramesh,Operations,Associate,28-05-2024,prisha.ramesh@company.com,9768183552,Vasai-Virar,INR 936063,William Garg,3,13,B.Sc,9350559536
EMP928799,Xalak,Nagar,Finance,Senior Executive,23-03-2020,xalak.nagar@company.com,9904918755,Bidhannagar,INR 908494,Chaaya Kohli,1,5,B.Tech,9142244127
EMP720621,Ekbal,Loyal,Operations,Junior Executive,02-01-2022,ekbal.loyal@company.com,9587356639,Ulhasnagar,INR 1245155,Bina Memon,2,8,B.Tech,9623441982
EMP313917,Chandani,Dhingra,HR,Junior Executive,04-07-2024,chandani.dhingra@company.com,9560389278,Machilipatnam,INR 505349,Vritti Deep,2,12,B.Tech,9935264606
EMP410880,Adweta,Sachdeva,IT,Junior Executive,22-07-2023,adweta.sachdeva@company.com,9164101374,Bhiwandi,INR 569128,Anusha Kant,5,18,B.Sc,9311570056
EMP993752,Anusha,Sahni,IT,Manager,07-04-2023,anusha.sahni@company.com,9404390386,Secunderabad,INR 428366,Jeremiah Rao,4,20,MBA,9114364697
EMP881055,Ekansh,Dhar,Operations,Manager,25-06-2024,ekansh.dhar@company.com,9384893102,Vijayanagaram,INR 699473,Sai Rao,2,3,B.Sc,9276948396
EMP517127,Dev,Virk,HR,Junior Executive,12-11-2023,dev.virk@company.com,9580404857,Haridwar,INR 1161649,Madhav Kakar,5,19,M.Tech,9082387644
EMP754313,Falan,Sood,Finance,Manager,03-02-2021,falan.sood@company.com,9650251562,Surat,INR 1203010,Vincent Sharaf,5,9,B.Com,9242941533
EMP026167,Dipta,Mahal,Operations,Associate,13-05-2021,dipta.mahal@company.com,9984412357,Vijayawada,INR 1248262,Anay Pant,2,9,M.Tech,9500502839
EMP227319,Amaira,Buch,Operations,Junior Executive,10-12-2022,amaira.buch@company.com,9024527700,Udupi,INR 380303,Mitali Kohli,1,11,B.Tech,9820786257
EMP796207,Reyansh,Dube,HR,Team Lead,05-08-2021,reyansh.dube@company.com,9725262179,Saharanpur,INR 1317463,Warinder Gaba,3,20,B.Com,9250862720
EMP306365,Udarsh,Pingle,Operations,Senior Executive,17-04-2022,udarsh.pingle@company.com,9833187054,Muzaffarpur,INR 1739446,Jagdish Bhatia,3,14,MBA,9303615459
EMP693031,Raksha,Nath,IT,Associate,04-08-2023,raksha.nath@company.com,9624357249,Danapur,INR 759846,Gunbir De,5,20,B.Com,9349793093
EMP071132,Reyansh,Keer,Finance,Team Lead,16-05-2022,reyansh.keer@company.com,9293916979,Dhule,INR 1435587,Hritik Kala,4,6,B.Com,9631241993
EMP447510,Arya,Chacko,Finance,Junior Executive,08-08-2022,arya.chacko@company.com,9922626483,Sagar,INR 132418,Wriddhish Sheth,5,2,M.Tech,9353761229
EMP965298,Faris,Sunder,Finance,Junior Executive,08-10-2023,faris.sunder@company.com,9756625623,Kalyan-Dombivli,INR 1612311,Nitesh Nayak,5,11,B.Tech,9767038261
EMP122814,Bimala,Dhar,HR,Associate,08-01-2024,bimala.dhar@company.com,9118941985,Adoni,INR 611524,Qabil Bir,3,8,M.Tech,9268307651
EMP543533,Yutika,Chhabra,Operations,Associate,25-11-2021,yutika.chhabra@company.com,9952292332,Udupi,INR 1520503,Januja Shetty,1,12,MBA,9109855205
EMP316216,Sachi,Saha,HR,Manager,24-07-2024,sachi.saha@company.com,9846607958,Phagwara,INR 120152,Jatin Mane,5,16,MBA,9953252484
EMP143866,Hema,Shankar,IT,Junior Executive,22-02-2023,hema.shankar@company.com,9371682274,Proddatur,INR 1363780,Mohini Majumdar,5,18,B.Sc,9900827574
EMP071048,Ridhi,Dixit,Operations,Manager,02-11-2022,ridhi.dixit@company.com,9847654353,Yamunanagar,INR 835094,Daniel Thakkar,1,12,B.Sc,9700620475
EMP429032,Daksh,Radhakrishnan,HR,Junior Executive,24-06-2024,daksh.radhakrishnan@company.com,9461237707,Jorhat,INR 1276061,Yashodhara Sahota,1,14,B.Com,9770132651
EMP543576,Nidhi,Gaba,Finance,Manager,14-10-2021,nidhi.gaba@company.com,9643831657,Vijayawada,INR 1389879,Nikita Parmer,4,1,B.Com,9880259189
EMP020348,Pallavi,Mutti,IT,Manager,29-06-2023,pallavi.mutti@company.com,9382951567,Aligarh,INR 724448,Yachana Rajan,2,6,B.Com,9316689557
EMP477245,Pratyush,Bava,IT,Senior Executive,08-06-2022,pratyush.bava@company.com,9693249891,Mira-Bhayandar,INR 529683,Aarini Rajan,4,19,MBA,9528060289
EMP789104,Ekaraj,Hayer,HR,Associate,07-07-2022,ekaraj.hayer@company.com,9385184893,Naihati,INR 500659,Joshua Patil,5,16,M.Tech,9712890502
EMP939849,Avi,Solanki,Finance,Senior Executive,24-09-2023,avi.solanki@company.com,9517407804,Guna,INR 1377369,Advaith Yohannan,3,2,B.Com,9336779288
EMP466588,Zarna,Bora,Operations,Associate,15-06-2023,zarna.bora@company.com,9865901295,Hapur,INR 790804,Oeshi Bose,4,19,B.Sc,9394458211
EMP023386,Gagan,Varma,Marketing,Manager,07-01-2023,gagan.varma@company.com,9625035444,Nashik,INR 1570245,Upkaar Ahluwalia,4,18,MBA,9239799107
EMP226751,Warhi,Pandit,Operations,Senior Executive,02-03-2022,warhi.pandit@company.com,9687850410,Bhiwandi,INR 1017525,Ishita Brahmbhatt,5,15,M.Tech,9829857277
EMP728935,Kalpit,Wali,HR,Associate,24-11-2020,kalpit.wali@company.com,9067471798,Adoni,INR 1015655,Tristan Dubey,1,15,B.Com,9341193018
EMP333299,Libni,Gaba,IT,Manager,10-08-2023,libni.gaba@company.com,9159667508,Dehri,INR 1279867,Arjun Dave,5,15,M.Tech,9380268293
EMP510453,Vihaan,Bumb,IT,Senior Executive,05-10-2024,vihaan.bumb@company.com,9543230028,Bally,INR 826438,Falguni Dayal,3,11,M.Tech,9755693700
EMP266572,Kritika,Dasgupta,Marketing,Associate,29-07-2022,kritika.dasgupta@company.com,9557796173,Bhilai,INR 1252219,Leena Swaminathan,1,15,M.Tech,9982964716
EMP089216,Ayaan,Thakur,Marketing,Associate,10-03-2021,ayaan.thakur@company.com,9500475586,Sikar,INR 972077,Nandini Yogi,5,1,B.Tech,9027990530
EMP432132,Balvan,Madan,IT,Associate,15-04-2024,balvan.madan@company.com,9719976926,Ahmedabad,INR 1437003,Brijesh Atwal,1,2,M.Tech,9201217680
EMP759693,Luke,Dora,IT,Senior Executive,29-01-2023,luke.dora@company.com,9529275031,Bhatpara,INR 1623121,Isha Saxena,1,7,B.Com,9509208688
EMP680406,Tanmayi,Varkey,Finance,Manager,24-08-2022,tanmayi.varkey@company.com,9446953402,Delhi,INR 510686,Oeshi Sama,3,20,B.Com,9050607102
EMP278144,Reva,Balan,Finance,Senior Executive,24-01-2021,reva.balan@company.com,9456096966,Ozhukarai,INR 1315700,Jasmit Kant,4,20,B.Com,9273605804
EMP045627,Abha,Thakkar,Finance,Associate,20-11-2020,abha.thakkar@company.com,9909498508,Rajkot,INR 1539250,Yashasvi Memon,2,10,M.Tech,9423490521
EMP052185,Veda,Subramanian,Marketing,Junior Executive,23-09-2022,veda.subramanian@company.com,9906477672,Durgapur,INR 393857,Robert Venkataraman,5,2,MBA,9250016919
EMP133360,Daniel,Roy,Operations,Associate,21-01-2022,daniel.roy@company.com,9632707722,Aurangabad,INR 1271469,Lila Garg,1,2,M.Tech,9624440165
EMP319789,Jeevika,Bora,HR,Manager,31-03-2023,jeevika.bora@company.com,9466735209,Warangal,INR 1329783,Bachittar Rajagopal,2,9,B.Com,9129720681
EMP699799,Barkha,Chada,Marketing,Team Lead,27-08-2024,barkha.chada@company.com,9618997776,Kakinada,INR 1493100,Xavier Parsa,5,15,M.Tech,9198605461
EMP056159,Hemal,Rana,IT,Associate,24-12-2020,hemal.rana@company.com,9666541403,Mangalore,INR 645637,Warinder Warrior,5,1,M.Tech,9129525186
EMP263897,Aachal,Radhakrishnan,Marketing,Associate,06-09-2024,aachal.radhakrishnan@company.com,9202561504,Pali,INR 544578,Madhav Srinivas,5,10,B.Tech,9746426773
EMP602864,Osha,Gala,IT,Junior Executive,26-12-2023,osha.gala@company.com,9758525122,Bhubaneswar,INR 972504,William Prakash,2,10,B.Com,9907347756
EMP861376,Sai,Cherian,Marketing,Team Lead,10-04-2020,sai.cherian@company.com,9471009254,Phagwara,INR 1508778,Advaith Lanka,4,6,B.Tech,9120509632
EMP172473,Krisha,Mitra,Marketing,Manager,27-04-2022,krisha.mitra@company.com,9711033905,Naihati,INR 1118753,Amaira Kota,3,16,B.Sc,9856718778
EMP081309,William,Dora,HR,Junior Executive,30-10-2020,william.dora@company.com,9573705947,Jammu,INR 1992862,Qarin Bir,3,12,M.Tech,9579131810
EMP068445,Aishani,Sandhu,HR,Junior Executive,05-09-2023,aishani.sandhu@company.com,9049004526,Bijapur,INR 468865,Abdul Choudhry,1,9,B.Tech,9296735585
EMP466618,Patrick,Narang,Operations,Manager,24-10-2021,patrick.narang@company.com,9088134628,Buxar,INR 1797946,Wahab Sahni,3,6,B.Tech,9565284088
EMP253377,Matthew,Shukla,Operations,Associate,17-04-2024,matthew.shukla@company.com,9796720138,Buxar,INR 1908104,Qasim Patel,2,11,MBA,9819071461
EMP097004,Janani,Gokhale,Marketing,Associate,19-02-2021,janani.gokhale@company.com,9313361409,Bidhannagar,INR 1367683,Ekantika Sachar,5,17,M.Tech,9393683931
EMP706080,Theodore,Dhar,Marketing,Senior Executive,03-09-2024,theodore.dhar@company.com,9600907426,Dharmavaram,INR 1543161,Gavin Mukhopadhyay,5,7,B.Sc,9346313020
EMP893886,Bhanumati,Wable,IT,Manager,05-07-2020,bhanumati.wable@company.com,9546832031,Dharmavaram,INR 49766,Abeer Sura,1,9,B.Com,9989017739
EMP666871,Chanchal,Murthy,Operations,Junior Executive,12-02-2023,chanchal.murthy@company.com,9311844159,Nangloi Jat,INR 1448152,Gaurang Solanki,3,1,B.Com,9943075856
EMP389918,Christopher,Palla,Marketing,Junior Executive,24-04-2024,christopher.palla@company.com,9146782862,Jodhpur,INR 173469,Xiti Sen,1,20,B.Com,9742185940
EMP786496,Chanchal,Menon,Operations,Manager,08-05-2022,chanchal.menon@company.com,9752242695,Siwan,INR 1504769,Diya Vasa,2,14,M.Tech,9094925358
EMP843938,Dominic,Babu,Operations,Associate,24-10-2023,dominic.babu@company.com,9429846139,Kavali,INR 191633,Yamini Keer,2,12,B.Sc,9318726778
EMP611750,Fiyaz,Tank,HR,Junior Executive,10-04-2021,fiyaz.tank@company.com,9446883234,Munger,INR 1319826,Ikshita Mane,5,17,B.Com,9844492091
EMP581795,Abeer,Kunda,Marketing,Junior Executive,22-02-2022,abeer.kunda@company.com,9613973702,Aurangabad,INR 456997,Parth Dani,2,13,B.Tech,9276343681
EMP524516,Patrick,Patil,Finance,Senior Executive,25-03-2021,patrick.patil@company.com,9443437302,Korba,INR 959859,Nilima Mani,2,6,B.Tech,9756448568
EMP232648,Lavanya,Tank,HR,Associate,08-08-2022,lavanya.tank@company.com,9197460827,Chandigarh,INR 481024,Wahab Badal,3,0,B.Tech,9116122839
EMP504425,Aarna,Varghese,Marketing,Associate,12-03-2024,aarna.varghese@company.com,9869761239,Hapur,INR 1618304,Charan Loyal,2,7,B.Tech,9395124082
EMP621351,Fitan,Sami,HR,Manager,10-02-2024,fitan.sami@company.com,9176485240,Shimoga,INR 387138,Chaman Ramakrishnan,3,18,M.Tech,9608492149
EMP929916,Daksh,Badal,Marketing,Associate,16-04-2021,daksh.badal@company.com,9750260940,Mysore,INR 893025,Aradhana Prabhakar,4,13,B.Tech,9003408560
EMP235612,Aadhya,Mani,Marketing,Junior Executive,31-01-2021,aadhya.mani@company.com,9014372826,Bhilai,INR 1474329,Shaurya Randhawa,1,8,M.Tech,9420271494
EMP041419,Udyati,Malhotra,Finance,Associate,01-10-2021,udyati.malhotra@company.com,9470313401,Dhule,INR 1769387,Unni Basak,5,12,B.Sc,9908332701
EMP566147,Rehaan,Goswami,Marketing,Junior Executive,10-12-2020,rehaan.goswami@company.com,9681001732,Morena,INR 1843328,Mekhala Sahota,1,14,B.Com,9365886656
EMP215484,Qasim,Rau,HR,Associate,04-04-2022,qasim.rau@company.com,9576478950,Coimbatore,INR 498367,Ikbal Pandit,2,18,MBA,9606470256
EMP194070,Ganga,Shankar,HR,Associate,12-04-2020,ganga.shankar@company.com,9226318491,Nadiad,INR 1823251,Hitesh Ramachandran,5,20,M.Tech,9209140134
EMP739976,Faris,Mittal,IT,Team Lead,02-01-2023,faris.mittal@company.com,9893570115,Karawal Nagar,INR 1983230,Aarush Choudhry,4,17,B.Sc,9546144468
EMP636945,Sneha,Oak,Finance,Manager,11-03-2023,sneha.oak@company.com,9845092285,Berhampore,INR 51635,Abeer Khalsa,3,0,M.Tech,9698415384
EMP611652,Pooja,Parmer,Marketing,Associate,29-07-2021,pooja.parmer@company.com,9922841332,Nanded,INR 1657400,Daksh Gola,1,16,M.Tech,9626080693
EMP479094,Libni,Munshi,Operations,Team Lead,24-04-2024,libni.munshi@company.com,9969154043,Mehsana,INR 42215,Vincent Naik,4,15,M.Tech,9254961510
EMP453317,Ekbal,Merchant,IT,Associate,10-06-2024,ekbal.merchant@company.com,9977576777,Surat,INR 760528,Nikita Rana,3,15,MBA,9069841421
EMP168181,Jyoti,Samra,IT,Junior Executive,09-11-2021,jyoti.samra@company.com,9922000516,Nizamabad,INR 1952106,Agastya Zachariah,2,0,B.Sc,9815222486
EMP969101,Chaitanya,Biswas,Operations,Associate,13-05-2020,chaitanya.biswas@company.com,9689921936,Siliguri,INR 1615169,Kashvi Balay,4,4,MBA,9150082028
EMP500361,Chaaya,Pant,Operations,Team Lead,04-02-2025,chaaya.pant@company.com,9217950806,Sambalpur,INR 779745,Hemal Vala,3,20,B.Sc,9929750771
EMP596850,Fitan,Kalita,Finance,Junior Executive,10-10-2024,fitan.kalita@company.com,9488378238,Sambalpur,INR 1651291,Anmol Narang,5,12,B.Tech,9536368776
EMP588920,Aryan,Sunder,HR,Manager,30-04-2024,aryan.sunder@company.com,9118323334,Saharanpur,INR 1175019,Ikshita Dhar,5,4,B.Tech,9248587286
EMP203882,Yuvraj,Sharaf,Finance,Senior Executive,27-08-2020,yuvraj.sharaf@company.com,9672294093,Hajipur,INR 925943,Madhav Loke,3,0,MBA,9730209196
EMP225740,Ekaraj,Ben,HR,Team Lead,22-04-2022,ekaraj.ben@company.com,9602503600,Nandyal,INR 1770370,Faras Johal,4,20,B.Tech,9049653696
EMP778615,Pooja,Vala,Marketing,Team Lead,22-04-2020,pooja.vala@company.com,9663950105,Nashik,INR 714355,Sachi Sehgal,5,19,M.Tech,9031853585
EMP325219,Ishita,Mann,Marketing,Manager,25-02-2020,ishita.mann@company.com,9144573932,Ongole,INR 1178817,Samarth Madan,4,18,B.Tech,9815589260
EMP784783,Wyatt,Upadhyay,IT,Team Lead,27-03-2024,wyatt.upadhyay@company.com,9835640282,Kakinada,INR 103892,Libni Agarwal,1,7,B.Com,9201064923
EMP960108,Idika,Bumb,Operations,Associate,21-12-2022,idika.bumb@company.com,9427262411,Raichur,INR 667716,Pratyush Madan,2,9,B.Tech,9802160742
EMP175088,Dominic,Bhardwaj,Finance,Junior Executive,31-10-2022,dominic.bhardwaj@company.com,9268496557,Howrah,INR 257490,Ijaya Solanki,5,19,B.Tech,9859607279
EMP446503,Benjamin,Sampath,Marketing,Associate,21-01-2024,benjamin.sampath@company.com,9839304559,Haridwar,INR 93480,Farhan Sibal,5,12,M.Tech,9986370326
EMP619058,Jagrati,Lata,Finance,Junior Executive,06-03-2021,jagrati.lata@company.com,9719232853,Sikar,INR 1571545,Ayush Natt,2,11,B.Com,9196607984
EMP156450,Gaurang,Lanka,Operations,Junior Executive,03-08-2020,gaurang.lanka@company.com,9789005685,Barasat,INR 440623,Ishani Biswas,5,16,MBA,9110780235
EMP166134,Aryan,Hayre,Marketing,Junior Executive,15-11-2020,aryan.hayre@company.com,9942519963,Burhanpur,INR 1021976,Zehaan Sahni,4,3,MBA,9790292224
EMP324627,Adweta,Mistry,IT,Senior Executive,02-04-2024,adweta.mistry@company.com,9318319907,Phusro,INR 1191993,Charvi Loyal,4,7,B.Tech,9253865499
EMP485282,Abdul,Karnik,HR,Team Lead,01-09-2021,abdul.karnik@company.com,9518777584,Rewa,INR 175523,Chanakya Srinivasan,2,10,B.Sc,9912101937
EMP803243,Ranbir,Pradhan,Finance,Senior Executive,28-06-2020,ranbir.pradhan@company.com,9680292434,Gaya,INR 132230,Ekansh Kuruvilla,1,11,MBA,9509042171
EMP125317,Kabir,Konda,Operations,Manager,02-11-2022,kabir.konda@company.com,9657754907,Gandhidham,INR 1136246,Urishilla Ravel,4,20,MBA,9147982213
EMP673201,Turvi,Ramakrishnan,Finance,Senior Executive,18-12-2020,turvi.ramakrishnan@company.com,9028356025,Bokaro,INR 38424,Matthew Kapur,3,14,B.Com,9342589576
EMP957608,Shivani,Lata,HR,Junior Executive,25-02-2020,shivani.lata@company.com,9790754484,Jalna,INR 714664,Reyansh Grewal,1,5,B.Tech,9616623063
EMP399992,Nandini,Raman,IT,Manager,11-02-2021,nandini.raman@company.com,9654186211,Moradabad,INR 854957,Odika Varghese,4,13,B.Tech,9414093552
EMP729183,Anita,Anand,Marketing,Junior Executive,13-04-2022,anita.anand@company.com,9615337383,Surat,INR 1460865,Ekansh Nigam,4,4,M.Tech,9151106243
EMP842064,Omaja,Kamdar,HR,Manager,04-07-2024,omaja.kamdar@company.com,9747445666,Madurai,INR 876165,Rajata Handa,4,4,MBA,9415116126
EMP422233,Tamanna,Krishnamurthy,Marketing,Associate,17-11-2020,tamanna.krishnamurthy@company.com,9329767427,Amritsar,INR 1753104,Jeevika Dar,5,11,M.Tech,9613426948
EMP243975,Ishita,Chowdhury,Operations,Associate,09-08-2023,ishita.chowdhury@company.com,9079194883,Gulbarga,INR 172577,Yamini Uppal,2,20,B.Sc,9552023137
EMP654758,Kashish,Saha,Marketing,Senior Executive,17-11-2020,kashish.saha@company.com,9508536743,Gandhinagar,INR 1412835,Kalpit Barad,2,15,B.Sc,9775456071
EMP337680,Manthan,Sharaf,HR,Senior Executive,16-10-2024,manthan.sharaf@company.com,9589997344,Hapur,INR 535948,Varenya Subramanian,4,2,B.Sc,9679819744
EMP850408,Patrick,Srivastava,Finance,Junior Executive,07-10-2024,patrick.srivastava@company.com,9880363548,Surat,INR 1698907,Siddharth Chaudry,5,9,MBA,9756357614
EMP925546,Avi,Narain,IT,Senior Executive,28-04-2020,avi.narain@company.com,9042823851,Nanded,INR 390738,Dhruv Nanda,2,2,B.Tech,9247386894
EMP254165,Naveen,Dyal,HR,Team Lead,21-03-2020,naveen.dyal@company.com,9475966910,Tiruvottiyur,INR 218104,Utkarsh Choudhry,2,11,M.Tech,9236744003
EMP407300,Charles,Apte,HR,Junior Executive,13-04-2022,charles.apte@company.com,9144465885,Sultan Pur Majra,INR 1066754,Ekiya Lal,1,1,B.Tech,9277329899
EMP608727,Charita,Dasgupta,IT,Team Lead,15-05-2024,charita.dasgupta@company.com,9506682944,Nagaon,INR 858000,Widisha Chauhan,1,0,MBA,9537875590
EMP123280,Gabriel,Madan,HR,Junior Executive,01-09-2022,gabriel.madan@company.com,9868747166,Madurai,INR 455730,Adweta Dube,1,10,M.Tech,9965786394
EMP703159,Ekapad,Peri,IT,Manager,02-11-2021,ekapad.peri@company.com,9000076195,Tiruppur,INR 118014,Anjali Ramanathan,1,3,B.Com,9889946837
EMP137191,Charita,Char,IT,Senior Executive,06-05-2021,charita.char@company.com,9024046369,Panchkula,INR 1821529,Luke Sachdeva,4,13,B.Sc,9597044067
EMP349237,Adweta,Sathe,Operations,Associate,16-11-2024,adweta.sathe@company.com,9328888446,Ranchi,INR 1474281,Chatura Patla,4,4,MBA,9453626039
EMP392167,Bakhshi,Saha,Marketing,Associate,12-12-2022,bakhshi.saha@company.com,9117309813,Phusro,INR 1496025,Varenya Chana,1,6,MBA,9661387418
EMP189398,Hitesh,Krishna,Marketing,Junior Executive,03-07-2020,hitesh.krishna@company.com,9689024483,Agartala,INR 1916148,Ikbal Saran,2,5,MBA,9365601719
EMP215267,Harish,Magar,Marketing,Manager,30-01-2022,harish.magar@company.com,9327441109,New Delhi,INR 1989074,Samar Zacharia,5,20,MBA,9685907458
EMP895208,Saumya,Chandran,Marketing,Team Lead,03-04-2024,saumya.chandran@company.com,9012377898,Jalna,INR 1482522,Nilima Soman,2,4,M.Tech,9432508181
EMP673278,Brinda,Chaudhuri,HR,Senior Executive,20-08-2021,brinda.chaudhuri@company.com,9192914733,Ramagundam,INR 353051,Eesha Divan,3,2,B.Sc,9236131555
EMP900420,Prisha,Chada,Finance,Team Lead,08-11-2022,prisha.chada@company.com,9835460157,Bhubaneswar,INR 880714,Darika Deshpande,4,7,B.Tech,9440529367
EMP612310,Shivansh,Sandhu,Marketing,Manager,05-11-2023,shivansh.sandhu@company.com,9007341805,Begusarai,INR 340223,Qushi Gola,2,3,B.Tech,9038419820
EMP859921,Vedant,Deol,IT,Manager,15-05-2020,vedant.deol@company.com,9360207754,Dibrugarh,INR 182596,Anjali Chaudry,5,1,MBA,9984822303
EMP484776,George,Ganesan,HR,Manager,21-06-2023,george.ganesan@company.com,9926256904,Phagwara,INR 1062354,Lakshit Batta,3,5,M.Tech,9667917561
EMP682295,Chakrika,Upadhyay,IT,Junior Executive,18-02-2021,chakrika.upadhyay@company.com,9214554849,Jaunpur,INR 938198,Maanav Savant,3,4,B.Sc,9207142295
EMP879947,Onkar,Tank,Finance,Senior Executive,16-01-2025,onkar.tank@company.com,9131582344,Kolkata,INR 1375842,Priya Pathak,3,15,MBA,9592593024
EMP081043,Abhiram,Rattan,Marketing,Junior Executive,14-05-2021,abhiram.rattan@company.com,9080985452,Jamshedpur,INR 87003,Arin Chander,3,5,MBA,9309832891
